id,latitude,longitude
7a2aad16-9422-4d7f-b4ad-97547bde2577,38.94492,-120.72388
2ae98d7e-b061-4bae-840b-09a4db407e80,38.92207,-120.88729
14dead72-99d9-4815-bb7a-2ae050efc1d7,38.35813,-120.9438
8866b7e2-a35f-4227-88fd-8b15d10afea2,38.36184,-120.77788
89e1dc09-3d3f-42b6-9b31-2885bc10d1de,39.01219,-121.43257
1b5766c5-022b-4f3c-a8e1-26362ddd4425,39.00244,-121.45066
194fb526-7df2-42e1-a018-a2f7636535dd,38.60331,-121.28283
825c8c42-38f3-4c5f-947d-df784daec9eb,38.61158,-121.29203
2517f384-0b93-4390-87ed-2b8eafb7c21e,38.70142,-120.99603
4fccd85d-7046-42ea-abf1-e87a3407285c,38.73328,-120.95966
1fd4e7b3-9326-4993-bbd6-87c9c1cc96f5,38.68609,-121.45994
2645b6e4-7214-4e80-ad1e-73a24bd2087a,38.69546,-121.44162
b366a168-1a2a-408a-8fc0-efeb691cda44,38.3915,-121.24742
a7bfa407-98da-4a20-a4cf-c3def5174c94,38.41659,-121.19308
cb647d02-b28b-40b6-a152-cd92133450c6,38.72357,-121.28034
f355c11c-6613-4604-8dae-a869a798d5f7,38.72388,-121.26161
1450016e-dd95-464e-a8d2-ef87606394d1,38.73232,-121.28108
871aab1d-0e98-42db-ba9a-cc00ae8ee98b,38.71763,-121.22662
b203ac28-fe75-479b-bb74-6ead59733c7f,38.68424,-121.19993
930600c1-66cb-40ff-94d2-75aeaa504af1,38.8495,-121.16076
84fc3b6b-6282-4c23-a516-3c794b120729,38.3886,-121.42798
9ac43745-0abd-4cc8-b2eb-dbcd3e41b9ae,38.39997,-121.42874
6dc459d9-527c-410e-a594-4e537bfd0f91,38.38073,-121.44442
c024228f-9b1d-4d13-9a06-b14d62d8cd57,38.70088,-121.45692
d5f408d9-3116-44b8-86eb-65acd9e5cc93,38.67216,-121.42349
e969aab4-6318-458e-a841-9e5ecd14788a,38.70216,-121.45086
45bfff8d-82ae-4bf7-85db-5734d3c96eea,38.79909,-121.25887
06422d72-ed7d-42b6-99b3-bd48c1cdfdd0,38.77295,-121.22766
01ff5a68-47d1-4ab5-8275-548a8952b694,38.7914,-121.23186
b5a4ead2-3a64-4152-92b4-2161edb644b1,38.78597,-121.26456
bc133790-5efc-4f42-bee8-0d0788a201bc,38.80397,-121.22678
e96affe3-7b80-4a37-a75b-4e77cc937848,38.81947,-121.23081
fd9a1154-9d17-4457-b5ae-5aa8e61a04c7,38.78068,-121.22416
e4f4723a-6acd-49e3-8260-2b06191bf65e,38.65978,-121.77274
1c257cb1-9549-4619-bcf2-963408085c0b,38.91265,-120.95951
5b108c81-f993-4b26-bd97-79f91c4eb7ec,38.42171,-121.33417
14939c88-5ca7-4228-9596-b96a839808f7,38.43588,-121.37706
3e42da39-9d84-4f49-b0e3-a15ee10766fe,38.40002,-121.378
5de0521e-7e4d-4ab4-974e-25a34a68e96f,38.41636,-121.38509
0d12aeaa-35ef-4f22-8fae-6d41d01bbae5,38.4147,-121.3456
2b4fdcb0-ff72-417f-927a-a8a85b9fc0af,38.40535,-121.3474
1149c938-a86a-48e9-a8dc-861ea512a844,38.38902,-121.36678
cbe5c789-6d05-4f30-b7e7-9eb9f435c5bb,38.7234,-121.47095
43a6715e-4096-438b-a225-2ee1d181a480,38.73557,-121.45302
c69172ac-7c28-45cc-9727-a473fd6c9dc0,38.74536,-121.48006
9406be69-13f3-40fc-bd0f-baa757fc1cb9,38.89789,-121.31427
e1c20f25-5c7c-46d2-bdf9-61e37ac803c9,38.84612,-121.2629
0bdab2ef-a439-4e29-9e2c-7a12593cb55d,38.94912,-121.20389
f93f2cfd-b2ec-4440-9354-0fc4af607a0f,38.88628,-121.29602
a758345a-7ffe-4b01-99b5-3cb135900ca1,38.90186,-121.28402
e8aed04f-2814-487e-a096-4779ef7a6b02,38.89803,-121.28198
f3366c56-2565-4ae0-8bd4-76b05823ddc5,38.8421,-121.26721
6dcac9da-712c-4b09-bef5-60ef4ce872d0,38.86088,-121.30785
0ae57428-bd0e-40e2-99f9-a600bd5afe04,38.89789,-121.31427
44ded3ab-2880-4cbc-8123-e9839d05a16f,38.8421,-121.27255
bb81f6fc-a99f-41ee-bb55-713c0b9cd79b,38.90468,-121.32497
446afd92-e76d-4848-9ba5-27e458daf2b5,38.84686,-121.27553
24728c73-9cf4-4c31-a78b-476595128000,38.85751,-121.31335
0317fd19-ddd9-4fcb-9554-cd5929fb8311,38.8619,-121.3205
8aba3a36-3e91-4607-a73e-3de91ef19bee,38.89883,-121.32477
d3c2a2a8-390b-423f-a307-40221cdf9b8d,38.89128,-121.307
2d3324ff-6367-4e43-9388-a7ff7afd71de,38.84198,-121.28126
306ced22-a583-4b31-8848-3d0621be3c78,38.89184,-121.31708
36266696-f065-4f5d-9c41-150631144182,38.85102,-121.27649
812d842c-b38d-4cfb-a1de-2b8117fe4c82,38.84569,-121.27939
f37f8f3f-57ec-4f5c-8c05-64cb1976ffcd,38.55877,-121.76291
d2bdcf99-d1dd-43c4-96ab-a16b1bb09b67,38.6502,-121.73254
be3768c7-733d-4ae5-b784-6afb70cb3c8a,38.66722,-121.73106
7f629f3f-2723-4300-82c1-fcd966c2aeaf,38.67217,-121.75288
7b7a76f6-b3a1-47c4-835f-9eac7d6be3cd,38.66716,-121.7548
5069ee31-d484-4c45-bc54-a0f51e230f44,38.67154,-121.73481
ad3b1af2-707f-49ae-8bda-364358581f81,38.76292,-121.27918
c0dc3c08-c78e-4357-a222-440192355c52,38.77489,-121.27941
cff677c2-4e03-43b6-806b-ad131fa5f49e,38.72315,-121.29587
9decf82e-0676-4cfc-9ce6-39e8dce63a9d,38.74281,-121.28563
ced15d9f-129f-4b9f-ae7d-a293ebc0bf97,39.03017,-121.06737
4a725796-23b4-4dde-b178-b8baab1f80aa,38.95047,-121.1144
d276d3fe-0e9d-4109-82a6-b34325ccb782,38.63998,-121.2788
39b35401-f140-4df8-9fb1-4c7b2ddbfd5a,38.65763,-121.23202
af4594ab-8f77-44f0-a602-64200e1efff6,38.65371,-121.25872
1ba8fd4e-56f9-4685-943d-c83d24594d4b,38.56476,-121.71536
f23c2af1-4e24-4f62-9dd2-f91251dc2c52,38.54088,-121.69819
9d8376d6-3380-4761-87ec-3c6b8cee1eb9,38.56358,-121.72242
e56314ae-1fa6-4e57-87f7-cce4c422af25,38.56577,-121.72746
29cca9a2-e428-4dcd-a28f-6232059b681b,38.92861,-121.07887
8c03984e-4626-40e3-a020-c2f90b055d67,38.88513,-121.07391
bbbc86f7-2b30-4ee6-8185-3c18197218bc,38.92347,-121.10709
64ace69e-37d2-4a3d-bef7-9784f81ec2fb,38.87343,-121.07581
c6196d4e-07ac-48a5-913b-ef538e933d40,38.68701,-121.144
a309c0a8-0b26-4afb-89d7-1e07b4b22907,38.68386,-121.12165
5576ffa8-3325-4145-bc49-ba490f1ddd79,38.68832,-121.10952
7c8cc0ff-1636-428e-a6d4-6f68a8477b4a,38.70416,-121.18634
6f0babae-0329-43a2-8fc2-bfc16c478b3f,38.70236,-121.17635
9a24c14b-6a54-4388-95df-f30014f59233,38.6572,-121.15783
a33238ca-97cf-43ef-b41f-ad3285650985,38.98244,-120.89511
4621298b-12c2-4dfe-994f-2ac77cc2dce9,38.62672,-121.31958
f46b9eeb-e461-4407-9584-97c84b19b40a,38.6393,-121.35393
1add98a2-56ce-4151-b193-b172e561c0cd,38.69554,-120.8028
4f6d784e-8523-4376-9284-7a3edd6997e6,38.25666,-121.33655
8fdbce53-a1a7-4083-82e9-11bdddc010ea,38.27374,-121.28772
588464ad-429b-4997-a617-86ff68ae6aff,38.24908,-121.30178
ddb5b05d-cd4d-4c37-b91a-9a82fbb785c0,38.25885,-121.32396
7b881c5f-af1d-4c8c-a616-faafb632e22b,38.25862,-121.31034
09194169-84eb-4c8e-9a00-b9e0339267bd,39.38186,-123.29576
f3d4c73b-1b6d-4349-b6e6-7dde264387f0,39.36004,-123.34696
699f601e-86f0-4c3d-be24-dabf89feb435,39.40613,-123.35769
d55f8f42-fa0f-45cb-a30a-7393dadd5274,39.36004,-123.34696
693c183f-4514-4519-9fc6-8edd529ca5c9,38.52692,-122.77609
111c1f70-5747-4e21-b58b-e2310b53fc6c,38.54123,-122.80019
fa129878-192f-48b3-be0d-46a33a6326d7,38.55876,-122.83302
f02f217a-8c5e-42ee-844f-c959663e158e,38.54383,-122.79208
a6289c1a-bcab-4012-acdf-f3a77be0d01f,38.53307,-122.8099
f8367cb8-ff72-4655-8938-e1e2017d1ca3,38.53712,-122.82135
a5d8a341-b5d7-45f4-867d-31bf54c574eb,38.52775,-122.80049
d1952f31-6b01-4a38-9ad5-c3e8dea2bdde,38.55876,-122.83302
cb983b45-f80c-4286-8de7-0fe7ad41a242,38.52775,-122.80049
fb9ff97e-5373-4c31-9abf-83a70d21fcee,38.53707,-122.81106
e469dbb9-ed81-430d-bb6c-5baf4f8e55cb,38.82865,-122.56133
807f9038-6456-4de5-a1f3-75195a7f508c,38.80146,-122.55312
1fd8ddd0-1799-48b9-a4d5-57adc2466e87,38.81966,-122.55934
8d4ef7a1-dac3-4127-97d8-6200b14e8437,38.68547,-121.28212
fdb4db79-2017-4269-8958-90c3cfbd1690,38.50416,-122.99499
3eac2bf5-db84-432f-a802-89829c54c7d1,38.76639,-120.74008
59be90ce-c399-4d70-a4fb-409f08ed8bd6,38.97345,-122.84675
2b7b5fe9-8d56-4d64-93a8-7c43d4e3eeb7,38.45301,-121.84764
67067582-f639-49f0-856e-240a3ebd6f1e,38.44632,-121.8337
f04f6013-a4fa-42ea-be61-82c40dd2a0af,38.44822,-121.84721
c1b13009-7c7b-46d1-8a92-c9558870b3b3,38.46284,-121.833
5cc2498f-b99a-409f-8f2e-5a2528f8fef3,38.44775,-121.84789
c86b4182-bf97-4a7a-933b-e7f2d4977645,38.4631,-121.82681
ca04a99c-f8fc-4a70-a41f-d1eecfbf47f9,38.4631,-121.82681
ed13d5a7-7348-42e4-978d-c477eed2a8e2,38.44638,-121.84933
a0b5c305-1734-4598-b898-132b17881eed,38.44241,-121.83908
28a5b930-b4d9-4804-be47-b2e67b00c91f,38.45931,-121.82544
f8409647-0fa6-4f4b-93d1-8bcc5b985794,38.4529,-121.8433
5710d89d-0957-4b9d-98a4-99803cd189ba,38.6407,-122.88185
d07642d0-5a0c-4842-a646-798ad51ec6c1,38.74541,-122.63364
59319b55-6dcb-485a-942b-482c7906e770,38.46966,-123.01323
4708524a-5d6e-4b79-91df-1163739e9856,38.40224,-122.70915
aca269c5-7b57-467f-a0c9-2feeb84f5bf5,38.38425,-122.90294
01e740c6-f4e9-472a-924d-2560343e9150,38.3461,-122.8577
f0697904-8990-4d62-9f20-7b08c0bd3bd1,38.32907,-122.77245
0826ebba-f972-4788-aa4d-7990e6bbe7a1,38.39078,-122.82824
d086c270-3ad0-45ae-9ee4-f709b972dd4c,38.39354,-122.8906
7316f7ae-01c8-4d01-bc84-02022b5a7d54,38.38196,-122.89028
71eced83-59f3-4e10-a204-b85bce7e5c3c,38.82535,-121.19553
587bed4c-2212-4f08-8af6-51d54aea9cf6,38.82127,-121.20559
9a1e82c8-cda5-4ad8-81b0-8ab78fae197d,38.82344,-121.18423
3d320832-cce8-4e6f-aa28-94e456eaa508,38.77478,-121.17488
302d6a6b-6f0f-4cc2-867c-90e6855b9d6c,38.77478,-121.17488
a89eb411-6f49-4bd3-af2e-47894e7eef1c,38.8086,-121.15501
f37ed0e3-1938-43d8-954e-79d5c1448afa,37.95708,-120.35953
2954f47b-e257-480c-8329-6ee2aa74cdc5,38.02741,-120.33243
2ddf9dab-bfda-4a22-b195-5529602a6ec9,37.71945,-121.42639
7121458c-eea2-4c8f-99ef-e718d586e119,37.75896,-121.42631
f76ce9a6-c6b6-4679-84f9-b7ebc339e64f,37.7556,-121.44764
3cd185b5-f8bd-40df-a666-3945cde20d08,37.75865,-121.42563
e87386f4-a470-4830-93a5-9f9c5c18639f,37.74012,-121.42994
c27836e6-752c-418d-8c80-ca8f3b673a1b,38.70959,-121.30153
a3d228bd-1db5-40a4-abca-0d97f8186960,38.67096,-121.2979
8d50594b-f5a8-4b36-b2cb-df7efa1ac0cd,38.66531,-121.2958
6e49ace5-1b4b-4908-8e1c-30e9203196f6,38.72044,-121.30314
ab5b7b60-8a32-4575-9a10-05d406e41308,38.67717,-120.84202
a89ece8f-8acf-4398-b01d-fbf6a587b90c,37.69711,-120.96645
dc87fdf8-feb2-437a-83a8-e6cf70be4a64,38.29903,-122.49117
7a23feaa-f4d6-4370-9f3b-07d84ea735ff,38.30701,-122.49538
6a3637a4-f772-43e7-a853-61275a1ba986,38.29615,-122.49397
5572c9e1-75e1-4707-b90d-128d5c2a29d8,38.31185,-122.48902
4d4a4e6b-984c-4d13-816d-74136d7ea1b8,38.33825,-122.50886
a2a49a33-a8c4-4d83-8374-3673680346f0,38.4617,-122.64384
1d13b7ad-fb93-47b5-8e45-82cbf3274d57,38.47152,-122.67671
94e8af8d-f122-4f67-9434-50f1f4ad20cf,37.61598,-121.04497
55493df7-72f2-48f6-945f-d90da1964188,37.6674,-121.13405
21b5b7e0-108e-49d0-a272-e44a873a3f4c,37.32044,-121.00728
fcaf2248-2bc5-411a-9254-52cf7ef63608,37.32592,-121.02324
dec3c3f6-68e3-4ef7-a707-dc6f65ac11e8,37.77776,-120.8466
cffec772-d1c4-4b0a-a1f8-e8ed1a774670,39.13275,-123.17481
3487ff85-6291-4573-a71b-6c0914d79c43,39.11457,-123.2
18d19698-7701-43cf-88f0-b91c071890c2,37.77118,-121.55307
62ce1c7c-66de-4a89-800b-44f093da4948,38.43566,-122.74688
39317818-e75f-488b-a39a-a4d2d3afd11d,39.16724,-123.00771
a69e8dfe-048e-4479-ab81-c283e47c5ef2,37.33734,-120.49583
a8606438-1db5-4491-8ab1-869e35ac980b,37.32891,-120.49226
0ffd9f7d-2cbb-46e1-a6dd-0a0cf1a2e094,37.31643,-120.48292
c4ee694a-d8c3-43c1-808f-26816afcfc43,37.33093,-120.49913
b81cf5cd-6cfb-4dbd-b8bb-dce114b20654,37.3289,-120.47691
a89b4d07-c3a9-4bce-a934-2a09169fc5e4,38.3884,-121.98196
6a20a458-1583-4c2d-9ee9-c7f77b5bd73e,38.38223,-121.97395
58607b43-4ac7-4bb3-8f7d-992dfac22e1d,38.36765,-121.99435
f2f06563-0c3c-41f3-974a-7e34b5fb7e07,38.36179,-122.00309
708a0cda-2285-44af-a017-afd7fef806f9,38.42212,-121.96363
002e1155-42e9-43f4-9e7c-1af07567c3f0,38.39221,-121.98202
bed90aa9-725c-4d1d-8adf-f42d30878a2e,38.37184,-122.00869
d6eb8ca0-acb4-4eae-82ad-a9d1f780cbdf,38.4027,-122.04216
f3c790bf-6f6e-4b11-8113-f0f25223320e,37.76296,-120.81743
90e31538-53db-42ad-89fa-5524d6cb777b,39.19226,-122.96478
a9030ed5-6c27-46f8-a2e5-430bf5630bec,38.93951,-122.62227
49148f4b-4ad1-47c8-8ab6-6260da2a3e91,38.78655,-123.01986
bc327121-8c00-4447-9210-6aeb86e86f5d,38.82616,-123.01613
c5d20f9b-cd0c-4a71-ab26-8f69e11bca93,37.68846,-120.99874
23e96990-945e-45bb-9bdc-1fdc8741b2c9,37.67712,-121.01501
e66db874-bc9c-418e-a9e1-447b19c55691,37.66128,-121.00675
eedd7990-0044-47a0-921c-9e6b3130c401,37.8001,-121.17884
daa30334-82d2-4760-bb0f-8032cdf94f66,37.81636,-121.25168
1f3d6c94-08fc-413f-9153-e74a6f246236,37.82533,-121.22099
48f20957-b63f-4007-aae4-c38350be9c4d,37.81118,-121.1895
27274d50-d374-4c10-beba-d6c4307b1dc4,37.83051,-121.22895
62f8a314-6394-4f24-9f42-3829da3c2560,37.81299,-121.18967
82a17f12-460b-4001-a68d-d77b25ec210a,38.469,-122.73835
a808e08a-2bf4-4140-9bff-725c53edbc74,38.46906,-122.76798
37e8924f-bf7f-44c3-acde-7f91ec80d598,37.7103,-121.4373
8ae5053d-3202-40c5-b2fd-cf391f8fd8e6,37.72231,-121.46682
a6c968ab-0179-44e9-9448-977806b268e3,37.74803,-121.46994
a58ccc83-af34-4628-ab41-cafeda21dd11,37.70943,-121.44138
a120e715-4fa4-44ac-a6ca-c7d2e47758a4,37.70154,-121.4222
8fb88032-eaa1-49d7-9355-5cd08d0592cc,37.7084,-121.42178
a16dd03e-0854-4733-884d-d32bf442c52b,37.70207,-121.44787
67bec4d1-5aa4-405c-90a2-403b03400dc8,37.47517,-121.15418
b7356b72-9b28-4bec-af56-e4858373ac13,37.48344,-121.11808
c1eb3ff7-0845-4e85-978c-5bc4532ef4af,37.71992,-120.9508
e5ccde57-42da-43dd-b81a-1ba7885a464d,37.7396,-120.94625
5eafc35e-c0ad-44c6-9777-b7b418e61119,37.72142,-121.09053
4fca6207-af30-4d8e-8676-a95cb1086eef,37.25039,-121.00008
4e120521-7789-42a2-b748-d3ad541573aa,37.68703,-120.92485
db511877-1eb5-4533-af54-216e9b95f6be,37.66816,-120.9274
54490259-0f6f-4b03-b318-c61374b175d3,37.66103,-120.95571
f0d1478e-089f-4170-9370-b48f0fa195c7,37.68435,-120.93257
3105033a-8472-48f9-83cd-f63f9a46eed3,37.6791,-120.93351
38acf114-d953-4d5d-9471-b0a951172fbc,37.66258,-120.97129
01b21081-d18a-43af-9602-794ba1f57647,37.65356,-120.94823
83723a91-a068-4209-81a1-f9a8ffa655fb,37.66631,-120.96498
1dd17ec1-f2af-4e8e-acfd-cf4b560d5761,37.66281,-120.92825
cb162000-0fca-417f-9e89-5e958091192a,37.68835,-121.0379
046aaa1c-d065-45da-ba88-8ef7c8e1e558,37.69665,-121.03366
1da2699b-5e06-41fa-ba05-e0d73849738f,37.73848,-121.01636
bec43b8d-0f57-40cf-b68e-cfecfcffdafe,37.50486,-120.82135
72effcad-14fd-4f90-9faf-d9d888705989,37.60841,-120.85782
c2250b97-2a5e-42a1-a7ef-421993b866d3,38.14735,-121.28544
ef2c7775-7134-4d63-8b8f-53996cb8ed36,38.12067,-121.17164
af3bfa16-3f61-42f4-bfe9-19cb8ff6c46c,38.14612,-121.2636
71d6af36-cc20-47eb-af9a-dc8c7a633d0b,37.35872,-120.58761
a3ff089a-af2d-4973-8dec-1c2f16622d9d,37.30333,-120.58097
3b070428-cefe-43c1-988b-79af8df6895d,37.31452,-120.58713
71a62494-ba75-4485-ba8b-b839292c9a4d,37.3507,-120.59679
2169f1f9-5a90-40c7-b3d2-cea7a55b825f,37.34971,-120.59287
ea424f96-706b-47a9-8071-0f169ce206e0,37.3507,-120.59679
bd1e342f-5ac9-4984-96b6-03073882ebe2,37.30656,-120.58415
fe0855f2-c753-4c4f-8633-24e2e82e8ac1,37.32997,-120.58379
cf653f66-47e1-4f2c-84e6-575b8c103c14,37.34443,-120.57425
3336b2db-7647-4b11-9173-22714b354e54,37.51286,-120.86205
5cae8ecb-980c-4f71-8671-ab8d2b439284,37.53199,-120.85568
07ab1fb0-6c72-42f1-8173-e6e30609fe2f,37.53195,-120.86374
c53cb9fa-8916-4fbb-b0e7-6caf67c92682,38.06278,-120.55993
c163ddc5-2af0-4e95-9d1a-44ded1352fd2,38.36012,-122.01457
84928f27-257e-45da-8481-0ff6f1e76e41,38.52564,-122.7097
1bdfdd67-b8f1-458d-a304-e699ba03198b,38.42057,-122.69181
ac9cce63-954c-4853-bb66-65b62e943e46,38.42744,-122.67723
f7e625ca-14f2-4563-a8c2-a7f97931ab34,38.48374,-122.68077
0916ec40-f83d-4623-908e-3629346f424b,38.45449,-122.69584
a516ad2b-8331-4b31-b974-0421550781c2,37.90771,-121.32188
a827af29-d786-44ea-b3ab-979cef47386d,37.90821,-121.294
50cbd437-7b50-40ad-9d56-451f923f7dcf,38.38565,-121.98167
0ec9555a-0305-4331-a233-41c253740223,38.37761,-121.992
1c223dd9-ce23-4a1e-8c5f-cdbfaab584f1,38.39633,-121.93755
ec2c2753-5e0f-41ea-8259-1021ed6ee134,38.38577,-121.97568
ad5572ec-40a8-44e1-b6e4-199d773f6dc4,38.43489,-121.96304
3a76f956-7b4f-4cd1-8cad-98abb44a3b8b,38.44817,-122.04994
83f9fa88-9efc-4380-8102-ada5aa825b1b,38.43486,-121.95997
d9478af6-4604-42e8-b3c5-944da237495f,38.3626,-121.99807
159d907a-99c7-4f9d-bd48-96715b5bcaba,38.36856,-121.98173
7fe459d8-8731-497f-8067-b47e3e891155,38.3667,-122.00607
69d3f377-e507-44fe-810c-91b77948a82c,38.37441,-122.00039
73d5d2c1-0c59-4c94-af4b-442d0367d6a2,38.37411,-122.00195
1975134b-b165-452a-873a-756460bacc29,38.36689,-122.01768
aeafd461-2383-42ac-b8c9-d5f2e4d5810b,38.37957,-121.979
ad4a304f-944f-4b79-a137-26d060e01569,38.35663,-122.01728
75df035b-b99d-4fe8-a5b7-92f067e6ca78,38.36471,-122.01483
a7a4a40b-73e3-43c7-8a1c-ddfd79d3eccf,37.97272,-121.04881
d46e8044-2753-4dfc-8e86-212f167e37a8,37.97126,-121.03942
62f6b7db-37b8-49aa-a9b8-c0d5cffb7628,37.28392,-121.77108
9f246629-5550-44bc-bec1-71754f45d5a5,37.29422,-121.78621
50f47191-ece4-418e-aafd-4a2045fec472,37.27379,-121.75188
0aede244-6af2-4f0c-9a0e-2ff15dafd9fc,37.27058,-121.76138
2ff9c106-26c2-483b-b3bf-3a9533e32aa6,37.27204,-121.75279
23cba063-64c0-402c-be9c-55fe70e5992a,37.24676,-121.76457
8ac3cf52-5546-47fe-9b3a-3fca95f8714a,37.28799,-121.77338
d0d6e022-9cc8-40d7-8257-fa1251a965d0,37.71181,-121.40702
f45aca55-b4b7-4de5-a3ce-8d1c662f139b,37.70015,-121.39951
2c76411e-350e-4cf6-bfdb-331e215d5e4c,38.10096,-121.31503
7f428e7b-98a2-4d4b-b753-cfccf4b1682c,38.11178,-121.29385
a623be7e-3206-48d1-a3ca-56bf03a49f28,38.42446,-122.67198
950d0fdf-a862-4694-89ea-604f4d06d2fb,38.11269,-120.90987
d0d1f3c0-2520-4fdb-8660-f5695e67b6b1,38.11227,-120.92535
0cd8e259-9bcb-4b64-b3dc-e338736543c9,38.18346,-120.81649
85007279-6980-4d80-9907-0d9b0ec2c6c7,38.16179,-120.86069
ec861af7-0a58-4d3d-84fe-929602730f21,38.16547,-120.85059
a5ca347c-978f-4ddd-a1fb-21c0330ebdec,37.78061,-121.26218
9229298b-ddd0-43c3-b190-09b4841787a2,37.77921,-121.19661
da81872d-159c-48db-a5c6-f4ada05144af,37.7952,-121.24993
99c21044-3b9b-4c78-9c40-363ee0a728a1,37.77657,-121.19971
e79f1e5e-2780-4d9f-baf4-a9f598e95a71,37.76962,-121.20386
c50a774d-4c65-473b-a9e9-bc3d9e7e76f8,37.77921,-121.19661
e5c29b9b-9ce5-4bca-8f85-483ac579afa3,37.77749,-121.26522
878d134d-098d-42b0-b56e-a1c2541062be,37.77625,-121.19245
f06f617c-3f2a-4bc9-85af-53fe22480d03,37.78937,-121.23869
1af1ed66-5193-45b1-a177-e028025e206a,37.77538,-121.22455
a4e35e30-5355-4891-9485-89c41f73c050,37.77008,-121.20476
01205450-03f4-4545-9e5e-9257c98a0224,37.70003,-121.41015
4266c235-b736-4614-90ab-88b09b2c5c39,37.76571,-121.44694
6ff2be44-fbec-4267-b494-0871fdb61adf,37.31022,-121.83062
a3ca0d8b-9eb2-43a0-98c8-14b6cfb3f109,37.29999,-121.78726
395c2a93-618f-407e-bc62-651391bee5e6,37.29101,-121.81332
083455a4-d639-4e18-b99c-99bacba929bf,37.30658,-121.8067
313bf84f-5ddb-4ab3-9b34-f7db7ff222b9,37.3043,-121.79591
1e796038-83d9-4fa3-9f2b-e9b2e6731c0a,37.30422,-121.82607
570355d1-0e4b-424b-8264-b0db746b2a91,37.31061,-121.80182
d915e331-a239-4dda-b779-fecb4996d487,37.31022,-121.83062
9c48c7ba-2e4c-4c16-b46a-8cfbeef97265,37.60416,-120.95197
16e27e6b-236c-447c-b3ae-7ee3b63aa020,37.58914,-120.97417
832805ee-213e-4606-9479-8624d0374c98,37.6032,-120.9298
44414cc5-3315-4e3d-8f43-63a5e667c925,37.58868,-120.97443
5eaacab0-10d8-4d05-8649-fab8f8799c57,37.30293,-122.02911
9bc49eb1-f839-49ca-b1dd-60e97740b802,37.30832,-121.99962
7bb59a1f-e316-4cef-9c95-289a5360a787,37.30331,-122.00447
1794e1bd-4355-4eb4-97c9-6f3b692da58d,37.29959,-121.99409
57a02a37-c926-4fc8-b90e-696f7df77da7,37.29356,-122.0123
24a527c0-4771-4ac4-8296-951854958248,37.30968,-122.00102
763ddf3b-8ba6-4562-aded-e888853d71cb,37.2973,-122.03044
6e91009a-50a4-4238-a88c-b77d3ea5d94a,37.30639,-122.0227
fdc73dbf-e186-40d5-a01c-d4c5fd756840,37.5204,-120.79726
bf679c50-e474-4156-a305-de8aa72fb69d,37.59291,-120.79212
5282f403-91e2-48cb-93a8-3f67ca698303,37.82189,-121.27646
e351f00b-02f9-4415-ae0c-156626729583,37.80673,-121.30611
299ee8cd-b64f-4e82-b833-47b1a096499c,37.79902,-121.30939
09f93a4f-e1cf-4d03-8be3-9aa97469a6b0,37.80938,-121.3072
3651f4e4-23b4-42b6-af4c-c19348ab4306,37.83332,-121.28521
cecde280-b97d-47e9-b962-3a86cb93382b,37.80875,-121.30798
796fb170-0fe8-4fc3-a260-d2a5d9dcbff2,37.81384,-121.30503
499b3391-f91a-4897-8bc2-91e9bf8ce90e,37.80675,-121.3008
0ea70f91-82e7-4c33-8e86-72883ef5b3ec,37.79843,-121.30594
93d2ea6b-eac7-43a3-8fbb-2cb3ae96ac2b,37.82106,-121.2886
99e3f0d6-3f5d-446c-9d8d-89a388e638a0,37.8065,-121.30813
17a3cbf8-4735-4463-9ea7-efd1b2086a6f,38.0161,-121.32611
c7833aeb-5e03-45fa-aebc-51a117f26e26,37.9967,-121.33773
9dca02f5-a128-440f-8466-5e0d5686679f,38.01048,-121.33041
824a3a17-5e19-4436-bfe8-8861382bfdfe,37.22758,-121.7648
c884a898-3209-4d63-ae25-f7fe59bc2082,37.23027,-121.76598
4ecfb0a7-cd5b-44b1-9462-9826ab48d928,37.22291,-121.7652
5ea6de24-605d-45fe-a556-17b288cd0cf4,37.23034,-121.7712
d9858b4c-0ae4-4cb7-b1ec-3f4b015eee8d,37.27332,-121.99313
69245674-dc6d-4792-8b22-da8b734efd45,37.27314,-121.99304
531ef75f-62dc-487e-aaab-32e37ecb7b09,37.27784,-121.98576
f7ef472e-0789-4e41-9dcc-c09928008de5,37.28337,-121.81931
057cec1b-4a25-4259-8d89-69d559201e53,37.3049,-121.84613
dc403d46-fc74-4fc9-bf8b-c0f975285205,37.27385,-121.80705
31ac21d0-ec64-4460-a495-48a20e0b9f1b,37.27875,-121.82515
2664a962-98d9-4356-8819-eca64622a713,37.26147,-121.80865
564b2d76-c0d2-4d24-a493-0b44d65a5fa9,37.27388,-121.80815
3eefa665-8854-4cab-96ed-41b02c1745e8,37.27125,-121.81068
41dd97c6-9a37-4d8a-8f89-ea3303b584d2,37.49546,-119.92501
9fc55a55-bc6c-4016-b614-3d02a132cdff,37.43373,-119.90514
81ff51d3-f2b1-44fb-85c6-ef3ee5ac808b,37.49783,-119.83688
1955ae9c-6bfb-4eb0-8c0a-e97e72064543,37.57154,-120.1258
551b9587-204a-49d8-b7d3-525b8b4af3b1,37.48904,-119.89047
641ef41e-8381-4533-8af7-ceb64a33dc45,37.33475,-120.45871
da542f63-d118-4cb8-8cfd-5d99b364d56c,37.32347,-120.45794
9a05960d-117f-475e-a61a-267142684885,37.32841,-120.45463
